,지하철명,4시~5시,5시~6시,6시~7시,7시~8시,8시~9시,9시~10시,10시~11시,11시~12시,12시~13시,13시~14시,14시~15시,15시~16시,16시~17시,17시~18시,18시~19시,19시~20시,20시~21시,21시~22시,22시~23시,23시~24시,24시~1시,1시~2시,2시~3시,3시~4시,X좌표,Y좌표,_PARCEL_AD
91,노원,357.0,22107.0,54203.0,123723.0,180023.0,139450.0,110525.0,110341.0,123365.0,129745.0,129417.0,139365.0,158067.0,184676.0,225334.0,172063.0,115456.0,98946.0,83905.0,45726.0,13662.0,750.0,0.0,0.0,127.060462,37.654836,서울특별시 노원구 상계동 729
92,창동,2189.0,19342.0,54171.0,108140.0,122491.0,85592.0,70444.0,67751.0,75632.0,79318.0,80114.0,86808.0,101165.0,115187.0,141474.0,104470.0,67086.0,58959.0,50414.0,28683.0,9176.0,129.0,0.0,0.0,127.047806,37.653007,서울특별시 도봉구 창동 135-1
93,쌍문,284.0,25425.0,61828.0,143606.0,159870.0,101330.0,73906.0,67251.0,71827.0,69492.0,67177.0,75243.0,91103.0,109193.0,144255.0,122546.0,76502.0,67246.0,58549.0,34490.0,9711.0,25.0,0.0,0.0,127.034709,37.648627,서울특별시 도봉구 창동 703-5
94,수유,88.0,25452.0,60751.0,140043.0,181958.0,120484.0,86434.0,83519.0,88682.0,92262.0,91429.0,100743.0,122459.0,148427.0,197281.0,152268.0,96291.0,86468.0,73285.0,44971.0,11123.0,12.0,3.0,0.0,127.025732,37.638052,서울특별시 강북구 번동 386-16
95,미아,63.0,13530.0,26988.0,63304.0,88266.0,55256.0,40090.0,43559.0,41442.0,41901.0,45163.0,47789.0,55438.0,66314.0,77578.0,57073.0,34964.0,31490.0,26253.0,14339.0,3856.0,3.0,0.0,0.0,127.025983,37.62667,서울특별시 강북구 미아동 194-1
96,미아사거리,70.0,18111.0,45714.0,115366.0,132468.0,94053.0,70895.0,68708.0,72580.0,76001.0,77375.0,87745.0,103788.0,115276.0,147092.0,114001.0,76134.0,62132.0,50941.0,26461.0,6649.0,3.0,0.0,0.0,127.030053,37.613292,서울특별시 강북구 미아동 71-4
97,길음,22.0,12319.0,41573.0,104111.0,124137.0,78245.0,59719.0,57235.0,58587.0,61502.0,59826.0,64229.0,77956.0,95792.0,121000.0,84654.0,54192.0,51068.0,45961.0,24338.0,6505.0,4.0,2.0,0.0,127.025053,37.603407,서울특별시 성북구 길음동 1276-2
98,성신여대입구,22.0,8492.0,28765.0,73093.0,114968.0,77065.0,61900.0,74232.0,73613.0,76382.0,82972.0,83339.0,95785.0,121541.0,145308.0,99034.0,71955.0,72024.0,61780.0,34305.0,9670.0,7.0,0.0,0.0,127.016516,37.592467,서울특별시 성북구 동소문동5가 65-15
99,한성대입구,53.0,7801.0,19488.0,49000.0,70290.0,52743.0,44017.0,41269.0,45778.0,46903.0,46054.0,48641.0,60950.0,67669.0,72817.0,52562.0,37510.0,34735.0,29090.0,16014.0,5743.0,1712.0,0.0,0.0,127.006221,37.588458,서울특별시 성북구 삼선동1가 14-1
100,혜화,22.0,6081.0,30645.0,71730.0,144748.0,120311.0,103994.0,114364.0,118743.0,138809.0,142016.0,153058.0,160983.0,188747.0,211201.0,130659.0,94808.0,121248.0,103159.0,39610.0,8100.0,587.0,0.0,0.0,127.001844,37.582336,서울특별시 종로구 동숭동 67-2
101,명동,22.0,1962.0,18828.0,56809.0,128315.0,104024.0,76089.0,81003.0,91714.0,90584.0,92923.0,109769.0,119594.0,142212.0,178110.0,100378.0,81786.0,70158.0,48965.0,17999.0,3163.0,84.0,0.0,0.0,126.986325,37.560989,서울특별시 중구 충무로2가 111
102,회현,7.0,2467.0,23591.0,58653.0,141272.0,114389.0,90001.0,93758.0,94774.0,99754.0,107142.0,110048.0,116873.0,132674.0,154405.0,66807.0,55966.0,29532.0,17744.0,7090.0,1640.0,69.0,0.0,0.0,126.978246,37.558514,서울특별시 중구 남창동 64-1
103,숙대입구,9.0,3521.0,14645.0,41573.0,78056.0,53880.0,44446.0,39500.0,43539.0,43540.0,42307.0,46247.0,62140.0,73228.0,94432.0,52360.0,39923.0,39324.0,32383.0,17743.0,3669.0,9.0,0.0,0.0,126.972106,37.54456,서울특별시 용산구 갈월동 69-115
104,삼각지,6.0,3294.0,15883.0,46276.0,77492.0,45121.0,30724.0,32489.0,36069.0,38236.0,38020.0,42139.0,51474.0,70976.0,95108.0,48271.0,38364.0,34449.0,29455.0,16007.0,3955.0,51.0,0.0,0.0,126.974032,37.535534,서울특별시 용산구 한강로1가 97
105,신용산,9.0,2373.0,16924.0,49137.0,108373.0,85492.0,44418.0,41504.0,43450.0,47759.0,46570.0,53832.0,66291.0,99778.0,142204.0,68278.0,49090.0,44953.0,30522.0,15267.0,2938.0,74.0,0.0,0.0,126.967894,37.52917,서울특별시 용산구 한강로2가 181-1
106,이촌,108.0,3775.0,18638.0,40546.0,63195.0,52975.0,43643.0,42041.0,49593.0,51651.0,51490.0,56598.0,64144.0,69242.0,70138.0,38456.0,26935.0,24597.0,17721.0,8565.0,2196.0,116.0,0.0,0.0,126.973406,37.522427,서울특별시 용산구 용산동5가 17-98
107,동작,15.0,1548.0,5621.0,11963.0,17293.0,12364.0,9866.0,9848.0,9954.0,10739.0,10164.0,11739.0,13284.0,14848.0,16388.0,9082.0,7404.0,5677.0,4658.0,2586.0,1108.0,341.0,0.0,0.0,126.978153,37.502878,서울특별시 동작구 동작동 326-4
108,총신대입구,120.0,7065.0,25925.0,68652.0,106552.0,70846.0,54976.0,53699.0,57066.0,62353.0,62176.0,67409.0,76944.0,94136.0,124382.0,74355.0,52689.0,45021.0,38692.0,20500.0,4396.0,645.0,0.0,0.0,126.981989,37.486263,서울특별시 동작구 사당동 144-4
109,남태령,56.0,500.0,2632.0,6167.0,9398.0,5364.0,3630.0,3742.0,3822.0,3444.0,3620.0,3670.0,4764.0,7045.0,6058.0,3215.0,2618.0,1937.0,1237.0,676.0,185.0,0.0,0.0,0.0,126.989134,37.463873,서울특별시 서초구 방배동 2923-2
110,방화,9.0,5297.0,15276.0,34214.0,39478.0,22778.0,16832.0,16225.0,18418.0,19612.0,17514.0,19208.0,22677.0,25280.0,31944.0,25132.0,15817.0,13020.0,11865.0,6671.0,2556.0,283.0,0.0,0.0,126.812741,37.577446,서울특별시 강서구 방화동 829-15
111,개화산,2.0,4696.0,12320.0,29831.0,36768.0,18799.0,13320.0,13245.0,14580.0,13327.0,13355.0,14786.0,17891.0,22561.0,30802.0,21221.0,12247.0,11097.0,9749.0,5035.0,1696.0,80.0,0.0,0.0,126.806171,37.572399,서울특별시 강서구 방화동 848
112,김포공항,21.0,10121.0,45031.0,76084.0,93615.0,71989.0,81136.0,92816.0,93799.0,96511.0,98161.0,101281.0,106537.0,123731.0,132308.0,85212.0,61539.0,54878.0,53002.0,12796.0,2678.0,51.0,0.0,0.0,126.801868,37.56236,서울특별시 강서구 방화동 886
113,송정,21.0,4975.0,12226.0,28485.0,34808.0,22831.0,17249.0,16518.0,17858.0,17626.0,17206.0,18429.0,22636.0,26035.0,32923.0,23045.0,15081.0,13557.0,12151.0,6641.0,2176.0,9.0,0.0,0.0,126.811973,37.561184,서울특별시 강서구 공항동 27-5
114,마곡,8.0,4669.0,15451.0,40446.0,77850.0,47034.0,24827.0,21912.0,22799.0,25290.0,25268.0,27961.0,35570.0,50219.0,72084.0,37910.0,23120.0,20147.0,16084.0,7598.0,2738.0,15.0,0.0,0.0,126.825448,37.560183,서울특별시 강서구 마곡동 769-3
115,발산,5.0,5751.0,23497.0,67857.0,143443.0,80561.0,49729.0,51711.0,54253.0,59113.0,59418.0,65454.0,76152.0,108028.0,145801.0,76994.0,52001.0,47853.0,37748.0,17661.0,4453.0,3.0,0.0,0.0,126.837668,37.558598,서울특별시 강서구 내발산동 727-14
116,우장산,1.0,7261.0,27156.0,74252.0,85328.0,49629.0,36920.0,35774.0,40318.0,40741.0,39479.0,46374.0,53937.0,59823.0,76403.0,55754.0,33625.0,30261.0,28508.0,14512.0,3866.0,5.0,0.0,0.0,126.836318,37.548768,서울특별시 강서구 내발산동 724-63
117,화곡,309.0,25389.0,52465.0,135736.0,189001.0,101992.0,64569.0,60434.0,63915.0,66419.0,62684.0,69135.0,87370.0,111209.0,166892.0,115975.0,70646.0,65209.0,53915.0,30671.0,8866.0,26.0,0.0,0.0,126.840461,37.541513,서울특별시 강서구 화곡동 1089-54
118,까치산,198.0,27508.0,52874.0,141907.0,187352.0,101572.0,65026.0,61422.0,66651.0,66282.0,64765.0,74446.0,87948.0,106699.0,160204.0,121021.0,76201.0,71387.0,58703.0,34043.0,9545.0,508.0,0.0,0.0,126.846683,37.531768,서울특별시 강서구 화곡동 662-6
119,신정,55.0,13470.0,27727.0,77260.0,95914.0,47942.0,28104.0,25969.0,27808.0,26795.0,25218.0,29958.0,37059.0,45604.0,67038.0,46186.0,28762.0,26654.0,24377.0,13855.0,3956.0,0.0,0.0,0.0,126.856191,37.524997,서울특별시 양천구 신정동 1090
120,목동,10.0,9856.0,27075.0,76769.0,106037.0,59028.0,40376.0,37030.0,40579.0,43157.0,41791.0,45899.0,57026.0,76708.0,114651.0,72560.0,45353.0,41726.0,38039.0,18536.0,5504.0,0.0,0.0,0.0,126.864931,37.526065,서울특별시 양천구 목동 927-8
121,오목교,4.0,7063.0,24558.0,80993.0,126602.0,86952.0,55676.0,54208.0,57924.0,61067.0,62914.0,66551.0,81517.0,105407.0,146299.0,85021.0,63452.0,52616.0,43085.0,18744.0,4681.0,0.0,0.0,0.0,126.875181,37.524496,서울특별시 양천구 목동 406-30
122,양평,52.0,4550.0,16595.0,46361.0,80459.0,38033.0,24633.0,24189.0,26629.0,24959.0,26346.0,27882.0,32316.0,44812.0,68252.0,33140.0,24431.0,19097.0,16753.0,9555.0,2750.0,0.0,0.0,0.0,126.886129,37.525569,서울특별시 영등포구 양평동2가 33-79
123,영등포시장,0.0,3510.0,10919.0,36164.0,72290.0,38932.0,26561.0,26234.0,32011.0,36324.0,32815.0,34230.0,39900.0,50077.0,73674.0,36327.0,23232.0,22157.0,17650.0,9664.0,2400.0,1.0,0.0,0.0,126.905139,37.522669,서울특별시 영등포구 영등포동5가 62-1
124,신길,774.0,14658.0,23066.0,65564.0,102981.0,49020.0,27616.0,25281.0,28956.0,27604.0,26353.0,29826.0,38152.0,56669.0,87330.0,44579.0,30904.0,31621.0,25636.0,14465.0,3585.0,9.0,0.0,0.0,126.914839,37.517623,서울특별시 영등포구 영등포동1가 35
125,여의도,60.0,10859.0,61358.0,295971.0,432281.0,203756.0,105182.0,116335.0,113306.0,130108.0,130412.0,144961.0,182233.0,386399.0,431257.0,188584.0,147517.0,118317.0,71788.0,27705.0,7378.0,261.0,0.0,0.0,126.92403,37.52176,서울특별시 영등포구 여의도동 2-6
126,여의나루,5.0,2683.0,14221.0,46147.0,81310.0,39087.0,28428.0,29962.0,34157.0,41581.0,48047.0,55229.0,65585.0,92638.0,103804.0,48022.0,43608.0,30171.0,19363.0,6478.0,1207.0,0.0,0.0,0.0,126.932901,37.527098,서울특별시 영등포구 여의도동 84-4
127,마포,24.0,3658.0,14984.0,47740.0,108923.0,57017.0,32288.0,32634.0,33065.0,34669.0,32602.0,35290.0,42332.0,68539.0,110556.0,48241.0,34085.0,35039.0,26387.0,13019.0,2850.0,0.0,0.0,0.0,126.945932,37.539574,서울특별시 마포구 도화동 293-1
128,공덕,194.0,12191.0,39962.0,135265.0,301830.0,162389.0,88303.0,86066.0,89084.0,95394.0,90456.0,98781.0,121732.0,195334.0,301106.0,136525.0,94321.0,93757.0,75443.0,39749.0,10331.0,114.0,0.0,0.0,126.952024,37.54253,서울특별시 마포구 도화동 25-66
129,애오개,23.0,2628.0,9629.0,26907.0,51351.0,26773.0,16484.0,15743.0,16330.0,18722.0,17680.0,18848.0,21338.0,29265.0,44281.0,20651.0,13726.0,12569.0,10411.0,5533.0,2028.0,379.0,0.0,0.0,126.95682,37.553736,서울특별시 마포구 아현동 610-1
130,서대문,6.0,4068.0,21160.0,88244.0,188848.0,75168.0,42467.0,43097.0,42882.0,46950.0,45166.0,48736.0,59921.0,100741.0,150895.0,48976.0,36381.0,34001.0,24184.0,11247.0,2380.0,41.0,0.0,0.0,126.966641,37.565773,서울특별시 서대문구 충정로2가 138
131,광화문,12.0,1994.0,30837.0,86459.0,266297.0,143802.0,72729.0,79248.0,73138.0,84446.0,85562.0,91031.0,109533.0,163921.0,267855.0,99244.0,72709.0,75264.0,47458.0,18307.0,5752.0,2.0,0.0,0.0,126.97717,37.571525,서울특별시 종로구 세종로 1-68
132,청구,26.0,3989.0,9984.0,24780.0,59258.0,33677.0,18641.0,17409.0,17563.0,19548.0,19085.0,20396.0,25014.0,29859.0,45857.0,28753.0,17916.0,15446.0,13690.0,7532.0,2029.0,21.0,0.0,0.0,127.013986,37.560608,서울특별시 중구 신당동 295-2
133,신금호,44.0,3389.0,10189.0,31041.0,44085.0,23509.0,15952.0,14437.0,16723.0,17569.0,16517.0,20032.0,24101.0,27518.0,38073.0,24863.0,15668.0,13818.0,11379.0,6629.0,2093.0,15.0,0.0,0.0,127.020331,37.554548,서울특별시 성동구 금호동1가 506-3
134,행당,22.0,4644.0,14090.0,37468.0,55521.0,29997.0,19933.0,18601.0,19810.0,19454.0,19310.0,21804.0,25100.0,30829.0,43692.0,27747.0,17850.0,16822.0,13984.0,7359.0,2390.0,35.0,0.0,0.0,127.029476,37.557322,서울특별시 성동구 행당동 322-428
135,마장,0.0,2952.0,9624.0,22400.0,37270.0,23092.0,16544.0,15288.0,17733.0,17074.0,15864.0,17300.0,20830.0,24769.0,31567.0,19614.0,12673.0,11876.0,10117.0,5033.0,1514.0,58.0,0.0,0.0,127.042973,37.5661,서울특별시 성동구 마장동 810
136,답십리,13.0,10386.0,25791.0,70193.0,108944.0,57621.0,37453.0,34348.0,37266.0,38801.0,36354.0,40383.0,48892.0,65340.0,93333.0,56257.0,35773.0,31577.0,26196.0,13534.0,4150.0,78.0,0.0,0.0,127.052704,37.566747,서울특별시 성동구 용답동 127
137,장한평,46.0,8595.0,30327.0,77941.0,144161.0,71000.0,43416.0,38928.0,40738.0,41583.0,39289.0,44609.0,57526.0,81832.0,128065.0,72235.0,41857.0,37177.0,31196.0,17067.0,4706.0,186.0,0.0,0.0,127.064623,37.56144,서울특별시 성동구 용답동 224-3
138,군자,43.0,18262.0,38493.0,91478.0,167819.0,99922.0,59568.0,55327.0,58960.0,62818.0,60864.0,67836.0,83190.0,111662.0,163949.0,105314.0,69011.0,65513.0,56149.0,31418.0,11830.0,1087.0,0.0,0.0,127.079338,37.556897,서울특별시 광진구 능동 280-1
139,아차산,8.0,10443.0,23424.0,57561.0,89529.0,52744.0,41221.0,38614.0,41583.0,43772.0,44588.0,49942.0,56840.0,65207.0,81654.0,54449.0,34623.0,31703.0,26083.0,13175.0,3698.0,12.0,0.0,0.0,127.089761,37.551691,서울특별시 광진구 구의동 96
140,광나루,8.0,7243.0,24656.0,58310.0,82625.0,51261.0,40850.0,36083.0,37830.0,40259.0,39375.0,42225.0,50633.0,61219.0,76220.0,44717.0,31123.0,32052.0,26893.0,12213.0,2965.0,9.0,0.0,0.0,127.10357,37.545303,서울특별시 광진구 광장동 550-11
141,천호,116.0,21801.0,53892.0,105067.0,168337.0,118490.0,87558.0,88681.0,96065.0,101259.0,103992.0,117770.0,136495.0,168705.0,209093.0,141991.0,97814.0,80111.0,64692.0,33283.0,10119.0,272.0,0.0,0.0,127.123254,37.538113,서울특별시 강동구 성내동 62-1
142,강동,118.0,12028.0,31072.0,87146.0,119999.0,66920.0,46266.0,43369.0,45611.0,48952.0,47333.0,52656.0,60006.0,80085.0,102117.0,63101.0,42719.0,38220.0,31330.0,18001.0,6968.0,43.0,0.0,0.0,127.132481,37.535804,서울특별시 강동구 성내동 160-52
143,길동,7.0,5311.0,13248.0,29707.0,44693.0,29248.0,21667.0,22305.0,24038.0,24430.0,24403.0,26298.0,31920.0,34687.0,44731.0,28640.0,18140.0,16009.0,13038.0,6767.0,2859.0,11.0,0.0,0.0,127.140004,37.537801,서울특별시 강동구 길동 391-15
144,굽은다리,1.0,7675.0,16818.0,43174.0,51632.0,32659.0,24429.0,23952.0,24866.0,26319.0,25659.0,26207.0,32093.0,36263.0,50717.0,36367.0,23293.0,20481.0,18346.0,8821.0,3188.0,18.0,0.0,0.0,127.142853,37.545477,서울특별시 강동구 천호동 34-10
145,명일,3.0,6542.0,18123.0,44115.0,45922.0,29801.0,25162.0,23778.0,23528.0,25011.0,23434.0,26412.0,33466.0,33173.0,50603.0,37633.0,21447.0,19045.0,16610.0,8929.0,3091.0,47.0,0.0,0.0,127.143999,37.55137,서울특별시 강동구 명일동 303-1
146,고덕,4.0,6033.0,17730.0,46096.0,46008.0,31232.0,27500.0,26872.0,28083.0,31310.0,29419.0,33109.0,40313.0,42068.0,48307.0,36060.0,21082.0,20607.0,18673.0,7849.0,3012.0,251.0,0.0,0.0,127.154151,37.555004,서울특별시 강동구 명일동 46-6
147,상일동,52.0,11277.0,37530.0,92532.0,73964.0,44121.0,33467.0,28554.0,33371.0,33352.0,30896.0,38117.0,42622.0,55693.0,74758.0,62200.0,34708.0,30305.0,25672.0,14340.0,6394.0,1450.0,0.0,0.0,127.166417,37.556712,서울특별시 강동구 상일동 146
148,둔촌동,1.0,4707.0,17925.0,36355.0,48068.0,27617.0,21330.0,21066.0,21933.0,23596.0,22520.0,25962.0,32815.0,41656.0,53743.0,32674.0,17932.0,18108.0,15763.0,7176.0,1735.0,0.0,0.0,0.0,127.136248,37.527788,서울특별시 강동구 둔촌동 529-7
149,올림픽공원,0.0,4486.0,21345.0,40243.0,63504.0,41971.0,34875.0,32817.0,38564.0,38692.0,37781.0,44695.0,53573.0,59840.0,70136.0,40751.0,41693.0,34923.0,25745.0,11925.0,2910.0,15.0,0.0,0.0,127.130288,37.516269,서울특별시 송파구 방이동 88-26
150,방이,2.0,3180.0,11306.0,27046.0,42224.0,24783.0,18317.0,16466.0,19985.0,19424.0,18901.0,22286.0,26443.0,36034.0,43721.0,27878.0,18059.0,18530.0,16806.0,6045.0,1465.0,0.0,0.0,0.0,127.126133,37.508857,서울특별시 송파구 방이동 217-2
151,개롱,8.0,4372.0,13134.0,31450.0,38614.0,22280.0,16519.0,15603.0,16740.0,18034.0,16918.0,18668.0,26550.0,30112.0,35130.0,26665.0,15382.0,12928.0,12716.0,5892.0,1914.0,0.0,0.0,0.0,127.13482,37.498079,서울특별시 송파구 가락동 165-2
152,거여,1.0,7482.0,20629.0,58709.0,60195.0,33007.0,23016.0,21111.0,22570.0,25073.0,22361.0,25995.0,36015.0,40062.0,54317.0,41547.0,23058.0,19378.0,18610.0,9463.0,3050.0,0.0,0.0,0.0,127.14415,37.493105,서울특별시 송파구 거여동 20-14
153,마천,36.0,7650.0,17136.0,47543.0,45627.0,24343.0,17741.0,15528.0,17395.0,17445.0,15599.0,19746.0,24633.0,27837.0,37729.0,29203.0,16103.0,15191.0,12893.0,7800.0,2889.0,0.0,0.0,0.0,127.152781,37.49499,서울특별시 송파구 마천동 183-99
154,강일,0.0,3589.0,11035.0,28156.0,29599.0,16848.0,12740.0,11284.0,12592.0,11880.0,11130.0,13676.0,16583.0,20604.0,24931.0,19935.0,11109.0,10267.0,8670.0,5300.0,1754.0,0.0,0.0,0.0,127.17593,37.55749,서울특별시 강동구 강일동 469-11
155,미사,15.0,8249.0,30980.0,82912.0,88140.0,54899.0,40070.0,36954.0,42014.0,40522.0,41816.0,44857.0,54332.0,71163.0,93937.0,81202.0,48506.0,41411.0,37404.0,21369.0,7097.0,0.0,0.0,0.0,127.193877,37.560927,경기도 하남시 망월동 1161
156,하남풍산,5.0,1992.0,7349.0,16971.0,26545.0,16489.0,10812.0,10079.0,10306.0,11580.0,11159.0,12330.0,15884.0,18648.0,24573.0,15287.0,9340.0,8524.0,7089.0,3577.0,1502.0,0.0,0.0,0.0,127.203864,37.552034,경기도 하남시 덕풍동 727-3
157,하남시청,8.0,5177.0,14729.0,32819.0,37473.0,23396.0,20253.0,19524.0,20481.0,21795.0,20054.0,24282.0,28713.0,28651.0,36923.0,28644.0,17094.0,15791.0,13221.0,7120.0,3334.0,0.0,0.0,0.0,127.20612,37.54205,경기도 하남시 덕풍동 318-30
158,하남검단산,20.0,3834.0,11862.0,28276.0,30393.0,21690.0,18031.0,15822.0,18956.0,18154.0,18088.0,22118.0,23202.0,26421.0,28534.0,22319.0,15815.0,13491.0,11320.0,6095.0,2701.0,0.0,0.0,0.0,127.22345,37.53972,경기도 하남시 창우동 526
159,응암,18.0,12916.0,33242.0,84299.0,113610.0,61978.0,42017.0,39628.0,43395.0,42644.0,41585.0,47158.0,55177.0,70609.0,101372.0,75725.0,47634.0,38816.0,34688.0,21199.0,6170.0,0.0,0.0,0.0,126.915577,37.598605,서울특별시 은평구 신사동 22-15
160,역촌,2.0,2458.0,7994.0,19643.0,26462.0,13222.0,9604.0,9103.0,10940.0,10633.0,10019.0,11013.0,13355.0,16341.0,23474.0,17796.0,9711.0,9435.0,7929.0,4876.0,1420.0,0.0,0.0,0.0,126.922744,37.606021,서울특별시 은평구 녹번동 153-31
161,독바위,4.0,2553.0,6090.0,15983.0,16526.0,9886.0,7897.0,6535.0,7177.0,6697.0,6781.0,7444.0,9291.0,10221.0,15158.0,12132.0,7139.0,5802.0,5354.0,3481.0,1326.0,0.0,0.0,0.0,126.933031,37.618456,서울특별시 은평구 불광동 13-6
162,구산,6.0,5700.0,14234.0,38185.0,48319.0,25520.0,17957.0,17530.0,18761.0,18152.0,17183.0,20308.0,24959.0,25473.0,31825.0,26118.0,14543.0,13244.0,11252.0,6013.0,1806.0,0.0,0.0,0.0,126.91727,37.611377,서울특별시 은평구 갈현동 531-9
163,새절,31.0,12054.0,24930.0,63081.0,81525.0,47496.0,30506.0,28649.0,31025.0,32762.0,29103.0,34548.0,42831.0,50614.0,65707.0,50105.0,29880.0,26169.0,22894.0,13974.0,4916.0,10.0,0.0,0.0,126.913629,37.591148,서울특별시 은평구 신사동 352-2
164,증산,36.0,8538.0,19549.0,46788.0,62643.0,37549.0,25547.0,23372.0,24746.0,25400.0,24554.0,27610.0,33766.0,40288.0,57648.0,41431.0,25252.0,23776.0,20052.0,11486.0,3658.0,0.0,0.0,0.0,126.909645,37.583876,서울특별시 은평구 증산동 199-8
165,디지털미디어시티,326.0,15151.0,46536.0,146488.0,266109.0,129985.0,63293.0,54887.0,57220.0,60619.0,57651.0,64515.0,85582.0,148205.0,237720.0,122028.0,69766.0,60305.0,50371.0,27564.0,8017.0,9.0,0.0,0.0,126.898609,37.576958,서울특별시 마포구 상암동 1133
166,월드컵경기장,1.0,2360.0,14289.0,16194.0,20170.0,16697.0,19472.0,20153.0,21522.0,24351.0,27042.0,27894.0,28372.0,25431.0,24434.0,14783.0,9919.0,7891.0,6316.0,2599.0,707.0,0.0,0.0,0.0,126.899298,37.569532,서울특별시 마포구 성산동 421-2
167,마포구청,15.0,9006.0,21615.0,57350.0,96988.0,54885.0,35145.0,32798.0,35863.0,35690.0,34313.0,38092.0,43762.0,56835.0,81774.0,49792.0,33511.0,29367.0,25924.0,14678.0,3880.0,0.0,0.0,0.0,126.903343,37.563515,서울특별시 마포구 성산동 206-1
168,망원,18.0,6252.0,15227.0,36778.0,73183.0,54857.0,39158.0,41499.0,47074.0,49705.0,49037.0,53994.0,58107.0,69038.0,90135.0,59558.0,39086.0,36124.0,29658.0,16425.0,3534.0,0.0,0.0,0.0,126.910052,37.556094,서울특별시 마포구 서교동 440-8
169,상수,45.0,4710.0,9307.0,16926.0,41751.0,45203.0,29550.0,26978.0,31768.0,35676.0,32823.0,33292.0,41608.0,54097.0,65901.0,43630.0,32443.0,33579.0,30375.0,21242.0,5463.0,0.0,0.0,0.0,126.922852,37.547716,서울특별시 마포구 상수동 309-18
170,광흥창,7.0,4190.0,12814.0,36322.0,64650.0,37735.0,23904.0,21979.0,22757.0,22694.0,22122.0,25190.0,27775.0,38620.0,55979.0,31261.0,19670.0,17650.0,14970.0,7763.0,2173.0,3.0,0.0,0.0,126.931993,37.547456,서울특별시 마포구 창전동 146-10
171,대흥,15.0,3549.0,9528.0,31087.0,59912.0,34404.0,31000.0,24761.0,27732.0,32506.0,26629.0,29657.0,36933.0,45072.0,52492.0,29967.0,21065.0,21109.0,19697.0,9761.0,2571.0,0.0,0.0,0.0,126.942069,37.547771,서울특별시 마포구 대흥동 128-1
172,효창공원앞,22.0,4120.0,13262.0,36131.0,82022.0,48678.0,29723.0,25472.0,27121.0,28189.0,26241.0,28435.0,36390.0,45176.0,69155.0,36356.0,23286.0,22101.0,17867.0,10576.0,3003.0,3.0,0.0,0.0,126.961384,37.539233,서울특별시 용산구 용문동 5-221
173,녹사평,11.0,1562.0,5601.0,14500.0,26602.0,16121.0,12318.0,11960.0,12651.0,14857.0,14519.0,16425.0,20367.0,24374.0,30583.0,19465.0,14292.0,13159.0,10660.0,6134.0,1568.0,0.0,0.0,0.0,126.986695,37.534675,서울특별시 용산구 용산동4가 1-1
174,이태원,12.0,4037.0,12043.0,20969.0,41954.0,35811.0,27425.0,26157.0,29600.0,32167.0,35053.0,38735.0,45541.0,51859.0,59079.0,43232.0,30489.0,27568.0,21573.0,13312.0,4011.0,0.0,0.0,0.0,126.994302,37.534488,서울특별시 용산구 이태원동 119-23
175,한강진,2.0,1379.0,9912.0,24794.0,48627.0,35342.0,22326.0,21239.0,21120.0,26557.0,25744.0,30725.0,37758.0,54486.0,61579.0,35040.0,24841.0,23332.0,23575.0,6370.0,1685.0,137.0,0.0,0.0,127.001725,37.539631,서울특별시 용산구 한남동 726-494
176,버티고개,1.0,1203.0,2759.0,7858.0,13666.0,8613.0,6132.0,5456.0,6062.0,6008.0,6010.0,6897.0,7679.0,10011.0,12789.0,8204.0,5385.0,4956.0,4333.0,2322.0,646.0,42.0,0.0,0.0,127.007055,37.548013,서울특별시 중구 신당동 366-465
177,창신,5.0,2856.0,7433.0,20839.0,25204.0,13918.0,9163.0,7898.0,8860.0,8591.0,8147.0,9361.0,10611.0,13116.0,15190.0,10858.0,7742.0,6533.0,5683.0,3326.0,969.0,0.0,0.0,0.0,127.015241,37.579661,서울특별시 종로구 창신동 20-47
178,보문,39.0,5178.0,13772.0,36999.0,67302.0,35843.0,23342.0,22064.0,23750.0,24484.0,22471.0,25197.0,30493.0,37308.0,50760.0,31866.0,21597.0,20290.0,18920.0,11760.0,3673.0,2.0,0.0,0.0,127.019381,37.585286,서울특별시 성북구 보문동2가 91-4
179,안암,13.0,3303.0,11720.0,27652.0,67728.0,48922.0,58746.0,43877.0,39234.0,49689.0,38496.0,51445.0,59600.0,68666.0,69768.0,40801.0,31842.0,32847.0,30729.0,20031.0,6667.0,121.0,0.0,0.0,127.029005,37.586272,서울특별시 성북구 안암동5가 101-109
180,고려대,28.0,4314.0,11901.0,34322.0,63438.0,32388.0,27098.0,23160.0,22988.0,28666.0,22200.0,27829.0,35682.0,41049.0,53111.0,31129.0,20956.0,23335.0,18998.0,11020.0,3167.0,58.0,0.0,0.0,127.036296,37.590508,서울특별시 동대문구 제기동 1150-1
181,월곡,29.0,7451.0,17543.0,48793.0,78260.0,46558.0,35726.0,32288.0,31064.0,34246.0,34171.0,35287.0,46348.0,51611.0,72164.0,47090.0,29155.0,27134.0,21172.0,12668.0,3985.0,1.0,0.0,0.0,127.041518,37.601948,서울특별시 성북구 하월곡동 92-1
182,상월곡,6.0,5785.0,10846.0,28770.0,45033.0,25237.0,21285.0,18078.0,16446.0,17765.0,17531.0,16874.0,22080.0,25659.0,31073.0,23835.0,13846.0,14563.0,11381.0,7300.0,2302.0,3.0,0.0,0.0,127.048491,37.606377,서울특별시 성북구 상월곡동 97-4
