,정류장명,24시~1시,1시~2시,2시~3시,3시~4시,4시~5시,5시~6시,6시~7시,7시~8시,8시~9시,9시~10시,10시~11시,11시~12시,12시~13시,13시~14시,14시~15시,15시~16시,16시~17시,17시~18시,18시~19시,19시~20시,20시~21시,21시~22시,22시~23시,23시~24시,X좌표,Y좌표,_ROAD_AD
6404,동덕여대오거리,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,56.0,98.0,84.0,14.0,56.0,112.0,126.0,84.0,42.0,224.0,112.0,196.0,84.0,84.0,70.0,28.0,127.0424162658,37.60437753,서울특별시 성북구 화랑로13길 20
6405,동덕여대정문앞,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,14.0,14.0,70.0,28.0,28.0,196.0,266.0,98.0,224.0,294.0,70.0,70.0,14.0,98.0,98.0,14.0,127.0412387761,37.6058734878,서울특별시 성북구 화랑로13길 66
6406,두산아파트3단지,0.0,0.0,0.0,0.0,0.0,28.0,14.0,98.0,140.0,154.0,84.0,98.0,42.0,98.0,70.0,84.0,70.0,266.0,196.0,182.0,140.0,14.0,0.0,14.0,127.0388917216,37.6052005472,서울특별시 성북구 오패산로10길 30
6407,석계역문화공원,2436.0,0.0,0.0,0.0,0.0,3836.0,12502.0,30184.0,31668.0,23296.0,21084.0,17276.0,20594.0,20902.0,22148.0,23492.0,28714.0,23926.0,40586.0,31822.0,22862.0,20440.0,17654.0,10906.0,127.0642570743,37.6147818348,서울특별시 노원구 화랑로 325
6408,꿈의숲SK뷰아파트,924.0,0.0,0.0,0.0,0.0,476.0,3584.0,3556.0,4522.0,3318.0,3374.0,3318.0,2898.0,2786.0,3752.0,4676.0,3682.0,4564.0,7896.0,8162.0,4760.0,4410.0,4354.0,2576.0,127.054001027,37.6207022234,서울특별시 성북구 한천로 708
6409,꿈의숲동문앞,308.0,0.0,0.0,0.0,0.0,0.0,728.0,1274.0,1610.0,980.0,1386.0,1386.0,924.0,2170.0,2212.0,2366.0,2128.0,1512.0,1988.0,2072.0,1932.0,1400.0,1484.0,854.0,127.0459402566,37.6205394615,서울특별시 성북구 월계로36길 15
6410,꿈의숲코오롱하늘채아파트,378.0,0.0,0.0,0.0,0.0,28.0,126.0,882.0,574.0,630.0,644.0,658.0,546.0,952.0,924.0,854.0,532.0,1008.0,966.0,938.0,924.0,742.0,686.0,448.0,127.0458394179,37.6189838031,서울특별시 성북구 돌곶이로 221
6411,장월초교.참누리아파트,84.0,0.0,0.0,0.0,0.0,574.0,3010.0,6384.0,6230.0,5362.0,4060.0,3696.0,4494.0,2828.0,3682.0,3038.0,2380.0,3472.0,2926.0,1792.0,1302.0,1456.0,378.0,224.0,127.0484023045,37.6232885677,서울특별시 성북구 월계로40길 7
6412,래미안장위퍼스트하이아파트,1288.0,0.0,0.0,0.0,0.0,994.0,1960.0,5530.0,7462.0,3388.0,3164.0,2702.0,2716.0,3794.0,2618.0,5082.0,5502.0,6314.0,9786.0,11746.0,5656.0,4732.0,4340.0,3136.0,127.0505518894,37.6195039893,서울특별시 성북구 장월로37길 13
6413,간대어린이공원,1022.0,0.0,0.0,0.0,0.0,0.0,350.0,294.0,1218.0,518.0,770.0,966.0,966.0,1694.0,1778.0,2660.0,2646.0,4144.0,8890.0,12138.0,5278.0,5180.0,3374.0,3570.0,,,
6414,돌곶이역2번출구,126.0,0.0,0.0,0.0,0.0,420.0,9212.0,32452.0,37800.0,11676.0,5754.0,4396.0,5152.0,4144.0,3388.0,3836.0,4130.0,4214.0,3696.0,4718.0,1302.0,966.0,882.0,560.0,,,
6415,방죽마을입구,0.0,0.0,0.0,0.0,0.0,0.0,1050.0,1652.0,1554.0,1610.0,994.0,560.0,1078.0,1932.0,1344.0,1680.0,2002.0,1904.0,2450.0,2464.0,1764.0,1218.0,1134.0,490.0,127.1060751168,37.471048981,서울특별시 강남구 밤고개로26길 9
6416,한신휴플러스6단지,0.0,0.0,0.0,0.0,0.0,0.0,4508.0,12698.0,8190.0,8512.0,6440.0,4256.0,5768.0,7140.0,4830.0,6048.0,7532.0,5530.0,9114.0,7588.0,3990.0,3738.0,4242.0,1344.0,127.1042243925,37.4692948587,서울특별시 강남구 밤고개로26길 41
6417,한전입구,0.0,0.0,0.0,0.0,0.0,0.0,1134.0,2954.0,5040.0,3192.0,1680.0,1526.0,1680.0,2366.0,3682.0,2870.0,3024.0,2758.0,3290.0,3388.0,3388.0,2660.0,2646.0,1078.0,127.0351185322,37.5662652006,서울특별시 성동구 마장로 227-1
6418,성동보건소,0.0,0.0,0.0,0.0,0.0,0.0,448.0,686.0,2492.0,2408.0,2072.0,1666.0,1176.0,1876.0,2212.0,2814.0,1638.0,1176.0,1134.0,882.0,658.0,462.0,504.0,168.0,127.0331862828,37.566494637,서울특별시 성동구 마장로 211
6419,선영약국,0.0,0.0,0.0,0.0,0.0,0.0,56.0,168.0,448.0,490.0,756.0,350.0,644.0,770.0,756.0,924.0,1358.0,854.0,1106.0,1232.0,714.0,798.0,728.0,434.0,127.0307717997,37.5667728275,서울특별시 성동구 마장로 187
6420,텐즈힐아파트101동.115동,0.0,0.0,0.0,0.0,0.0,0.0,98.0,1176.0,812.0,560.0,364.0,364.0,630.0,672.0,504.0,1106.0,1260.0,868.0,574.0,602.0,266.0,448.0,378.0,210.0,127.0293851421,37.5669543004,서울특별시 성동구 마장로 185
6421,숭신초등학교.도선고등학교앞,0.0,0.0,0.0,0.0,0.0,0.0,350.0,1806.0,1680.0,1204.0,812.0,490.0,826.0,1246.0,1204.0,1190.0,1946.0,1106.0,1218.0,770.0,742.0,672.0,462.0,266.0,127.0271676387,37.5673296859,서울특별시 성동구 마장로 156
6422,텐즈힐아파트120동.213동앞,0.0,0.0,0.0,0.0,0.0,0.0,1232.0,4200.0,4690.0,3192.0,2702.0,2408.0,2604.0,3108.0,3024.0,3668.0,4382.0,3570.0,3584.0,4116.0,2828.0,2828.0,3262.0,1120.0,127.0259467263,37.5689158829,서울특별시 성동구 무학로 33
6423,왕십리중앙교회,28.0,0.0,0.0,0.0,0.0,0.0,1778.0,3276.0,3864.0,3192.0,2198.0,1988.0,2548.0,2786.0,2660.0,2422.0,3416.0,3150.0,3724.0,4018.0,2632.0,2268.0,2590.0,1344.0,127.0265630048,37.5701547474,서울특별시 성동구 난계로24길 34
6424,텐즈힐아파트107동앞,0.0,0.0,0.0,0.0,0.0,0.0,1022.0,1596.0,1078.0,1274.0,1386.0,1064.0,742.0,938.0,798.0,980.0,1372.0,1666.0,1218.0,1498.0,658.0,644.0,742.0,294.0,127.0285144783,37.5695685824,서울특별시 성동구 청계천로 466-1
6425,무학중학교.무학여고,336.0,0.0,0.0,0.0,0.0,588.0,5516.0,13426.0,24962.0,14098.0,14196.0,15946.0,17878.0,17234.0,17150.0,23422.0,23660.0,22568.0,22722.0,17850.0,12292.0,12460.0,11410.0,4606.0,127.0332891007,37.5584226161,서울특별시 성동구 행당로 129
6426,금북초등학교.e편한세상금호105동,0.0,0.0,0.0,0.0,0.0,70.0,1190.0,1960.0,4228.0,2212.0,2240.0,1372.0,1736.0,1820.0,2408.0,2198.0,2520.0,2576.0,2324.0,1834.0,1750.0,1260.0,896.0,392.0,127.0237361041,37.5555378179,서울특별시 성동구 금호동1가 행당로 41
6427,행당2동주민센터,56.0,0.0,0.0,0.0,0.0,210.0,3150.0,5824.0,7112.0,6146.0,7028.0,7028.0,7742.0,7420.0,8134.0,8596.0,9758.0,9506.0,8526.0,6902.0,5306.0,4886.0,4326.0,1302.0,127.0304206318,37.5578295691,서울특별시 성동구 행당로 103-1
6428,논골.e편한세상금호114동,756.0,0.0,0.0,0.0,0.0,0.0,756.0,1456.0,5138.0,3612.0,4060.0,4662.0,5110.0,5110.0,6160.0,8554.0,10682.0,9436.0,11606.0,10290.0,8162.0,7938.0,7672.0,5292.0,127.0246041221,37.55519162,서울특별시 성동구 금호동1가 난계로 32
6429,e편한세상금호117동,70.0,0.0,0.0,0.0,0.0,0.0,336.0,854.0,1890.0,1148.0,994.0,938.0,1148.0,1330.0,1386.0,2674.0,2604.0,3094.0,2366.0,2478.0,1568.0,1974.0,1260.0,630.0,127.0249325842,37.5524729492,서울특별시 성동구 금호동2가 금호로 105
6430,e편한세상금호109동,126.0,0.0,0.0,0.0,0.0,0.0,210.0,896.0,826.0,882.0,714.0,966.0,938.0,994.0,1288.0,1316.0,1428.0,1652.0,1260.0,1148.0,1022.0,672.0,602.0,294.0,127.0220213956,37.5535996253,서울특별시 성동구 금호동2가 금호로 127
6431,한진아파트후문,0.0,0.0,0.0,0.0,0.0,266.0,2156.0,3668.0,5236.0,4956.0,3276.0,2450.0,2436.0,2940.0,2366.0,2296.0,2730.0,2464.0,1526.0,1288.0,756.0,854.0,532.0,224.0,127.0269971479,37.5560183016,서울특별시 성동구 행당로 76
6432,행당역,2403.0,0.0,0.0,0.0,252.0,5179.0,13896.0,39706.0,50208.0,29879.0,25352.0,21932.0,25236.0,24184.0,26486.0,29377.0,33929.0,36746.0,40274.0,33200.0,21993.0,18558.0,18369.0,8585.0,127.0287643907,37.557079373,서울특별시 성동구 행당로 87
6433,왕십리KCC스위첸아파트,28.0,0.0,0.0,0.0,0.0,112.0,1386.0,8344.0,4578.0,4354.0,2912.0,4060.0,3066.0,4102.0,3052.0,4200.0,5138.0,4438.0,4158.0,3500.0,1848.0,2142.0,882.0,588.0,127.0269362278,37.560461269,서울특별시 성동구 무학봉길 35
6434,왕십리역6-1번출구,0.0,0.0,0.0,0.0,0.0,0.0,10696.0,20398.0,18760.0,12250.0,9884.0,8302.0,11004.0,10906.0,8848.0,7532.0,7770.0,7574.0,8652.0,5698.0,5292.0,4326.0,1428.0,406.0,127.0376658855,37.5609914179,서울특별시 성동구 왕십리광장로 17
6435,행당동서울숲더샵,0.0,0.0,0.0,0.0,0.0,0.0,742.0,1050.0,1484.0,1218.0,840.0,966.0,1246.0,1218.0,1204.0,1274.0,1610.0,1946.0,1932.0,1428.0,756.0,896.0,686.0,154.0,127.0393302589,37.5582360497,서울특별시 성동구 마조로1길 9
6436,한양대학교정문,0.0,0.0,0.0,0.0,0.0,0.0,5334.0,2548.0,5670.0,3304.0,3066.0,2814.0,3584.0,3934.0,3794.0,3206.0,2422.0,2310.0,3290.0,1722.0,2086.0,1848.0,630.0,252.0,127.0421228179,37.5577761117,서울특별시 성동구 왕십리로 232
6437,한양대학교제2의학관,0.0,0.0,0.0,0.0,0.0,0.0,980.0,840.0,1176.0,1400.0,1344.0,854.0,1274.0,1596.0,1610.0,812.0,588.0,532.0,770.0,490.0,350.0,210.0,56.0,42.0,127.0419860253,37.5588201137,서울특별시 성동구 마조로 16-6
6438,한양대학교병원본관1층,0.0,0.0,0.0,0.0,0.0,0.0,1834.0,4732.0,7336.0,4298.0,4956.0,3094.0,2464.0,3626.0,4634.0,4116.0,3066.0,3696.0,1260.0,1274.0,728.0,742.0,2016.0,798.0,127.0435712108,37.5594516108,서울특별시 성동구 사근동길 12-23
6439,한양대학교병원응급실,0.0,0.0,0.0,0.0,0.0,0.0,17010.0,13384.0,8806.0,3374.0,3668.0,2254.0,2926.0,3374.0,3892.0,2534.0,1624.0,3878.0,3360.0,2632.0,4326.0,6272.0,1540.0,252.0,127.0444909451,37.5598957497,서울특별시 성동구 왕십리로 222-1
6440,한양대학교백남학술정보관,0.0,0.0,0.0,0.0,0.0,0.0,630.0,826.0,4312.0,3192.0,5964.0,1610.0,3934.0,2520.0,2758.0,1750.0,2254.0,2268.0,2044.0,798.0,630.0,336.0,364.0,182.0,127.0446277378,37.5589963484,서울특별시 성동구 왕십리로 222-1
6441,한양대학교생활과학대학,0.0,0.0,0.0,0.0,0.0,0.0,994.0,1778.0,6342.0,5768.0,7224.0,3822.0,8624.0,4984.0,7462.0,5740.0,5278.0,7854.0,8358.0,3528.0,3486.0,2646.0,1414.0,546.0,127.0465028779,37.5568034886,서울특별시 성동구 왕십리로 220
6442,금호베스트빌아파트노인정앞,0.0,0.0,0.0,0.0,0.0,0.0,364.0,2100.0,2548.0,1274.0,1036.0,1120.0,1302.0,1344.0,1568.0,1988.0,2702.0,2240.0,1750.0,1526.0,1316.0,938.0,1022.0,196.0,127.025069533,37.5618733218,서울특별시 중구 난계로6길 8
6443,한양대학교종합기술연구원,0.0,0.0,0.0,0.0,0.0,0.0,14.0,14.0,14.0,84.0,266.0,518.0,490.0,322.0,700.0,532.0,826.0,1428.0,1316.0,882.0,994.0,644.0,336.0,14.0,127.0449123153,37.5590603809,서울특별시 성동구 왕십리로 222-1
6444,한양대학교류마티스병원동관,0.0,0.0,0.0,0.0,0.0,0.0,364.0,1862.0,5306.0,4830.0,4186.0,2744.0,5166.0,2814.0,4256.0,4298.0,3024.0,6244.0,6818.0,3556.0,2450.0,1876.0,1848.0,378.0,127.0447487006,37.5598322076,서울특별시 성동구 왕십리로 222-1
6445,한양대학교동문회관,0.0,0.0,0.0,0.0,0.0,0.0,378.0,70.0,28.0,140.0,210.0,336.0,350.0,294.0,280.0,378.0,434.0,868.0,602.0,462.0,378.0,322.0,224.0,42.0,127.0417312154,37.5588264925,서울특별시 성동구 마조로 16-6
6446,논골.대림아파트107동.금호동벽산아파트,252.0,0.0,0.0,0.0,0.0,0.0,392.0,770.0,2982.0,1932.0,2870.0,3038.0,4466.0,3878.0,4592.0,7196.0,7896.0,7490.0,9436.0,7784.0,5754.0,5670.0,6244.0,2674.0,127.0249544273,37.5558963995,서울특별시 성동구 금호동1가 행당로5길 2
6447,왕십리자이아파트107동,56.0,0.0,0.0,0.0,0.0,0.0,140.0,1050.0,210.0,294.0,140.0,938.0,952.0,966.0,1330.0,1372.0,1470.0,1568.0,2352.0,2534.0,2016.0,1358.0,1036.0,770.0,127.0259692914,37.5597128375,서울특별시 성동구 난계로 84
6448,풍림아이원아파트후문,28.0,0.0,0.0,0.0,0.0,0.0,28.0,378.0,504.0,518.0,490.0,798.0,770.0,798.0,840.0,1064.0,1148.0,784.0,1596.0,1932.0,1176.0,1204.0,1330.0,728.0,127.0268499549,37.5601942456,서울특별시 성동구 무학봉길 36
6449,응봉역.광희중학교,0.0,0.0,0.0,0.0,0.0,0.0,378.0,4088.0,4004.0,1988.0,1078.0,2562.0,1974.0,2268.0,3080.0,3318.0,4200.0,3710.0,5138.0,4354.0,2492.0,2128.0,476.0,0.0,127.0354481644,37.5518183315,서울특별시 성동구 고산자로2길 4-10
6450,서울숲리버뷰자이아파트제1주차장,0.0,0.0,0.0,0.0,0.0,0.0,616.0,4690.0,3206.0,2912.0,1162.0,1176.0,1274.0,1638.0,1414.0,1960.0,2016.0,2506.0,3710.0,3458.0,2072.0,1442.0,224.0,0.0,127.0393856485,37.5546909949,서울특별시 성동구 살곶이길 329
6451,리버그린동아아파트,0.0,0.0,0.0,0.0,0.0,0.0,56.0,392.0,392.0,140.0,420.0,742.0,1274.0,1484.0,1722.0,2030.0,2646.0,2898.0,5894.0,6762.0,3248.0,2716.0,882.0,0.0,127.0382720735,37.553344391,서울특별시 성동구 고산자로4길 34
6452,대림강변타운아파트A상가,0.0,0.0,0.0,0.0,0.0,0.0,490.0,5166.0,6706.0,1974.0,1134.0,1078.0,1050.0,1470.0,1834.0,1694.0,2282.0,3206.0,4732.0,3080.0,1302.0,980.0,252.0,0.0,127.0358934111,37.554684747,서울특별시 성동구 고산자로 164
6453,리버그린동아아파트정문,0.0,0.0,0.0,0.0,0.0,0.0,1568.0,7420.0,10752.0,4396.0,2548.0,1848.0,1610.0,2086.0,1204.0,1274.0,1568.0,1638.0,1204.0,672.0,350.0,224.0,42.0,0.0,127.0375237372,37.5534932401,서울특별시 성동구 고산자로4길 34
6454,서울숲리버뷰자이아파트제2주차장,0.0,0.0,0.0,0.0,0.0,0.0,910.0,4984.0,3178.0,1596.0,868.0,1232.0,1260.0,1806.0,1456.0,1974.0,2100.0,2646.0,3514.0,3808.0,1554.0,1736.0,266.0,0.0,127.039111605,37.5562872958,서울특별시 성동구 고산자로2길 77
6455,왕십리로교차로,0.0,0.0,0.0,0.0,0.0,0.0,448.0,3612.0,3024.0,1260.0,700.0,714.0,1008.0,1190.0,1302.0,1470.0,1904.0,1666.0,2478.0,2044.0,1078.0,1442.0,280.0,0.0,127.0391339263,37.5577676066,서울특별시 성동구 왕십리로19길 6
6456,증산역.증산2교,154.0,0.0,0.0,0.0,0.0,210.0,938.0,3878.0,7154.0,3318.0,2786.0,3164.0,4046.0,5236.0,5586.0,8050.0,10920.0,17514.0,31108.0,23506.0,14588.0,15764.0,16828.0,14854.0,,,
6457,상록운수,0.0,0.0,0.0,0.0,0.0,0.0,14.0,364.0,476.0,378.0,140.0,140.0,210.0,196.0,196.0,322.0,182.0,224.0,224.0,126.0,112.0,126.0,70.0,84.0,126.923551904,37.5835772226,서울특별시 서대문구 명지대2안길 41-8
6458,명지대학교교회,28.0,0.0,0.0,0.0,0.0,14.0,616.0,5880.0,2926.0,1218.0,1386.0,1526.0,2296.0,2576.0,3248.0,6986.0,8876.0,4424.0,3724.0,2534.0,1302.0,1876.0,1176.0,826.0,126.9253074098,37.5827153049,서울특별시 서대문구 가좌로 119
6459,명지대후문.세븐일레븐,0.0,0.0,0.0,0.0,0.0,14.0,14.0,182.0,994.0,56.0,56.0,84.0,154.0,308.0,336.0,378.0,658.0,658.0,406.0,308.0,504.0,336.0,196.0,112.0,,,
6460,백련어린이공원,0.0,0.0,0.0,0.0,0.0,112.0,252.0,882.0,2366.0,560.0,504.0,756.0,602.0,518.0,658.0,1204.0,1498.0,1638.0,1540.0,728.0,644.0,532.0,350.0,154.0,126.9241169189,37.5822594549,서울특별시 서대문구 명지대길 46
6461,은혜감사어린이집앞,0.0,0.0,0.0,0.0,0.0,0.0,2324.0,5054.0,7238.0,3080.0,2114.0,1176.0,1512.0,1932.0,1330.0,2058.0,3010.0,3402.0,1960.0,1358.0,532.0,644.0,728.0,322.0,126.9221916974,37.5821819273,서울특별시 서대문구 명지대3길 24-3
6462,빙그레슈퍼앞,0.0,0.0,0.0,0.0,0.0,0.0,1414.0,4816.0,4326.0,2030.0,1162.0,1232.0,1330.0,952.0,1358.0,1792.0,2352.0,1498.0,1302.0,672.0,574.0,448.0,294.0,252.0,126.9215130985,37.5820267587,서울특별시 서대문구 명지대3길 42
6463,두란노어린이집,0.0,0.0,0.0,0.0,0.0,0.0,1610.0,5138.0,4886.0,1932.0,1554.0,1022.0,1162.0,882.0,1232.0,1890.0,1372.0,1554.0,1162.0,728.0,588.0,224.0,476.0,252.0,126.9207915843,37.581897097,서울특별시 서대문구 증가로20가길 62
6464,삼성유치원앞.씨유,0.0,0.0,0.0,0.0,0.0,0.0,3556.0,7364.0,5572.0,2044.0,1498.0,1918.0,1778.0,1512.0,1554.0,1442.0,1582.0,1722.0,1680.0,1176.0,490.0,252.0,294.0,154.0,,,
6465,은가경로당.구립데이케어센터,0.0,0.0,0.0,0.0,0.0,0.0,1330.0,3290.0,2912.0,1176.0,714.0,938.0,602.0,602.0,644.0,784.0,1092.0,840.0,784.0,252.0,294.0,84.0,112.0,42.0,,,
6466,구립은가어린이집앞,0.0,0.0,0.0,0.0,0.0,0.0,322.0,420.0,1484.0,448.0,210.0,210.0,196.0,280.0,224.0,448.0,462.0,420.0,252.0,224.0,168.0,98.0,42.0,42.0,126.9164664673,37.5808626632,서울특별시 서대문구 증가로24길 26
6467,북가좌오거리,0.0,0.0,0.0,0.0,0.0,0.0,588.0,1176.0,924.0,896.0,532.0,546.0,812.0,924.0,1008.0,1694.0,2520.0,1162.0,1274.0,924.0,392.0,476.0,350.0,126.0,126.9124960014,37.5811559999,서울특별시 서대문구 응암로 94
6468,해담는다리앞,0.0,0.0,0.0,0.0,0.0,0.0,3052.0,6020.0,5110.0,2016.0,1428.0,1540.0,1232.0,1316.0,1288.0,2478.0,3444.0,2772.0,1778.0,1428.0,994.0,518.0,672.0,252.0,126.9094946713,37.5822702673,서울특별시 서대문구 응암로1길 28
6469,증산2교,0.0,0.0,0.0,0.0,0.0,0.0,8932.0,24374.0,27216.0,9800.0,5908.0,4438.0,4788.0,3864.0,3528.0,3990.0,6314.0,6034.0,5152.0,2380.0,1498.0,616.0,756.0,434.0,126.9108818229,37.583781648,서울특별시 서대문구 불광천길 204
6470,구립은가어린이집,154.0,0.0,0.0,0.0,0.0,0.0,126.0,476.0,1512.0,462.0,266.0,504.0,476.0,546.0,728.0,742.0,1582.0,1834.0,3598.0,3850.0,1540.0,1946.0,1960.0,1456.0,126.916578396,37.5809892128,서울특별시 서대문구 증가로24길 26
6471,은가경로당앞,280.0,0.0,0.0,0.0,0.0,0.0,182.0,770.0,3276.0,1638.0,546.0,728.0,910.0,1554.0,1386.0,2002.0,2478.0,3430.0,5684.0,4578.0,2912.0,3178.0,2870.0,1974.0,126.9177773394,37.5809233173,서울특별시 서대문구 증가로20길 34
6472,삼성유치원.씨유앞,518.0,0.0,0.0,0.0,0.0,0.0,322.0,882.0,2758.0,784.0,896.0,1218.0,1540.0,2198.0,1904.0,2520.0,3528.0,5642.0,8638.0,7980.0,3738.0,4382.0,4662.0,3416.0,,,
6473,두란노어린이집앞,658.0,0.0,0.0,0.0,0.0,0.0,210.0,770.0,1400.0,980.0,1176.0,1302.0,1260.0,2030.0,1918.0,2814.0,3570.0,5628.0,8106.0,7798.0,4662.0,4956.0,5026.0,4074.0,126.9207840836,37.5815815396,서울특별시 서대문구 증가로12나길 63-5
6474,은혜감사어린이집,350.0,0.0,0.0,0.0,0.0,0.0,476.0,1680.0,2072.0,854.0,882.0,994.0,616.0,1190.0,1176.0,1638.0,2002.0,2758.0,3878.0,3556.0,1862.0,2856.0,4004.0,3346.0,126.9222834384,37.5819280136,서울특별시 서대문구 명지대3길 25
6475,백련어린이공원.공영주차장,182.0,0.0,0.0,0.0,0.0,0.0,154.0,2800.0,2940.0,532.0,700.0,364.0,420.0,504.0,560.0,644.0,784.0,896.0,1386.0,994.0,658.0,476.0,602.0,686.0,,,
6476,월드컵파크6단지상가,0.0,0.0,0.0,0.0,0.0,0.0,1582.0,9198.0,7154.0,532.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,126.885663889,37.5798067452,서울특별시 마포구 상암산로1길 55
6477,중구청소년센터.남산타운2상가,0.0,0.0,0.0,0.0,0.0,98.0,602.0,476.0,2086.0,1358.0,924.0,1064.0,2030.0,1904.0,1372.0,1442.0,1932.0,2184.0,2576.0,1680.0,1064.0,798.0,1134.0,980.0,,,
6478,옥수동주민센터.옥수동성당,0.0,0.0,0.0,0.0,0.0,56.0,518.0,1932.0,3388.0,2702.0,3262.0,3500.0,2996.0,3234.0,3556.0,5390.0,4830.0,3934.0,3346.0,3402.0,2198.0,1484.0,1050.0,462.0,127.0136716778,37.5432376614,서울특별시 성동구 독서당로 206
6479,삼성아파트정문,0.0,0.0,0.0,0.0,384.0,732.0,900.0,2914.0,3022.0,3538.0,3514.0,3244.0,3690.0,4150.0,4596.0,6140.0,7172.0,7914.0,9282.0,8714.0,5416.0,5168.0,4392.0,1430.0,126.8769040606,37.516349522,서울특별시 양천구 신목로 7
6480,옥수교회,0.0,0.0,0.0,0.0,0.0,0.0,238.0,434.0,938.0,854.0,588.0,798.0,994.0,1176.0,1120.0,1232.0,1120.0,1610.0,1316.0,1722.0,1330.0,952.0,910.0,406.0,127.015895187,37.5453045748,서울특별시 성동구 매봉길 10-1
6481,서울방송고등학교.남산타운아파트,0.0,0.0,0.0,0.0,0.0,140.0,6188.0,22022.0,38542.0,15736.0,13958.0,15834.0,16940.0,17528.0,19110.0,24402.0,28434.0,27888.0,33446.0,30394.0,23996.0,21686.0,19908.0,10262.0,127.0122830052,37.5494256375,서울특별시 성동구 매봉18길 1
6482,약수시장.남산타운동문,0.0,0.0,0.0,0.0,0.0,28.0,308.0,2100.0,5012.0,5250.0,4606.0,4704.0,4200.0,5866.0,4592.0,6300.0,8148.0,9212.0,8218.0,4830.0,2268.0,1862.0,1148.0,196.0,127.010785999,37.5516046313,서울특별시 중구 동호로7길 45
6483,약수지구대,0.0,0.0,0.0,0.0,0.0,98.0,5418.0,22554.0,31668.0,14518.0,15708.0,16240.0,18872.0,16576.0,20272.0,24416.0,26012.0,29092.0,37380.0,31444.0,28000.0,26320.0,25508.0,7644.0,127.0121072041,37.5527928302,서울특별시 중구 동호로5길 2
6484,래미안옥수리버젠아파트상가,0.0,0.0,0.0,0.0,0.0,98.0,434.0,1526.0,1484.0,2730.0,1624.0,1638.0,1232.0,1106.0,1582.0,1778.0,1778.0,1834.0,1148.0,1008.0,896.0,644.0,504.0,98.0,127.0157270249,37.5443727865,서울특별시 성동구 독서당로 228
6485,정보도서관,0.0,0.0,0.0,0.0,0.0,896.0,2478.0,9996.0,16548.0,16114.0,10374.0,11074.0,11578.0,12894.0,14840.0,14588.0,16870.0,18970.0,19222.0,9660.0,6860.0,6384.0,2828.0,1218.0,127.1104622298,37.5502486719,서울특별시 광진구 아차산로78길 110
6486,구의역,0.0,0.0,0.0,0.0,0.0,0.0,7280.0,27328.0,42406.0,23702.0,12544.0,11984.0,11970.0,13314.0,14448.0,14238.0,17234.0,20916.0,26642.0,19124.0,13286.0,10472.0,12222.0,5474.0,127.08909255,37.5382758492,서울특별시 광진구 구의로 3
6487,구의홈마트앞,0.0,0.0,0.0,0.0,0.0,0.0,2016.0,7224.0,9842.0,6594.0,3878.0,3766.0,3738.0,3962.0,3752.0,3654.0,5614.0,5740.0,5908.0,4914.0,3332.0,2520.0,2772.0,1050.0,127.089564605,37.5403191787,서울특별시 광진구 구의로 25
6488,미니스톱구의중앙점앞,0.0,0.0,0.0,0.0,0.0,0.0,1008.0,8442.0,13510.0,7546.0,4270.0,3864.0,3388.0,4354.0,4130.0,4466.0,6944.0,5726.0,7308.0,6286.0,4410.0,3122.0,2660.0,1274.0,127.089870505,37.5415633601,서울특별시 광진구 구의로 39-1
6489,래미안구의파크스위트사거리,0.0,0.0,0.0,0.0,0.0,0.0,4396.0,17136.0,26698.0,14742.0,7812.0,7434.0,7252.0,7756.0,8414.0,9100.0,10234.0,10430.0,14238.0,9212.0,5642.0,5040.0,4200.0,2086.0,127.0904643237,37.5441301287,서울특별시 광진구 구의로 67
6490,올림픽대교북단사거리,2048.0,42.0,0.0,0.0,704.0,2030.0,10592.0,27758.0,36086.0,20957.0,15329.0,14821.0,17243.0,18792.0,18527.0,21745.0,26403.0,27658.0,33001.0,25436.0,16552.0,17198.0,20771.0,7068.0,127.0936875546,37.5433887171,서울특별시 광진구 광나루로 584
6491,광장자이아파트,0.0,0.0,0.0,0.0,0.0,42.0,168.0,1120.0,2338.0,2002.0,1512.0,1806.0,2324.0,2688.0,3178.0,4564.0,4550.0,4214.0,4410.0,3346.0,1848.0,2086.0,1848.0,602.0,127.0949108596,37.5421672546,서울특별시 광진구 광나루로 595
6492,청구아파트앞,0.0,0.0,0.0,0.0,0.0,0.0,574.0,3248.0,6636.0,2492.0,2324.0,1764.0,1890.0,2492.0,2842.0,3710.0,3500.0,3262.0,2968.0,3192.0,1414.0,1288.0,1484.0,644.0,127.0961815897,37.5432605587,서울특별시 광진구 워커힐로 13
6493,한전삼거리,0.0,0.0,0.0,0.0,0.0,0.0,42.0,1848.0,16688.0,1694.0,1232.0,938.0,1498.0,1358.0,2226.0,4004.0,3458.0,2156.0,1078.0,532.0,434.0,406.0,504.0,56.0,127.0980186154,37.5452405574,서울특별시 광진구 광장로 1
6494,광장중학교앞,0.0,0.0,0.0,0.0,0.0,0.0,3094.0,8442.0,25872.0,7602.0,7154.0,5572.0,7308.0,9044.0,7966.0,10528.0,11718.0,10892.0,9506.0,7672.0,5138.0,5278.0,3808.0,1862.0,127.1024888949,37.5469479421,서울특별시 광진구 광장로 47
