,지역,24시~1시,1시~2시,2시~3시,3시~4시,4시~5시,5시~6시,6시~7시,7시~8시,8시~9시,9시~10시,10시~11시,11시~12시,12시~13시,13시~14시,14시~15시,15시~16시,16시~17시,17시~18시,18시~19시,19시~20시,20시~21시,21시~22시,22시~23시,23시~24시,총합
138,서울 성동구 왕십리도선동,117643.0,27226.0,20280.0,14527.0,118530.0,330009.0,433991.0,963817.0,1720482.0,1127445.0,818667.0,798767.0,908045.0,944356.0,940534.0,1035628.0,1188140.0,1343717.0,1592997.0,1297246.0,941841.0,899785.0,794932.0,433670.0,18812275.0
139,서울 성동구 왕십리동,9018.0,34.0,0.0,0.0,467.0,7967.0,39003.0,112669.0,164390.0,94964.0,69112.0,67012.0,71311.0,72837.0,73719.0,88185.0,101854.0,124106.0,157572.0,120694.0,79075.0,75425.0,65180.0,36935.0,1631529.0
140,서울 성동구 용답동,44605.0,1588.0,2191.0,884.0,32106.0,148016.0,304278.0,791393.0,1156709.0,640249.0,380845.0,349524.0,376497.0,406012.0,367984.0,400488.0,497226.0,614782.0,814855.0,532353.0,347130.0,309752.0,254106.0,147869.0,8921442.0
141,서울 성동구 응봉동,13979.0,1.0,0.0,0.0,13907.0,61463.0,117956.0,284144.0,428378.0,264590.0,206817.0,198665.0,215630.0,221250.0,223418.0,273736.0,322104.0,320298.0,372861.0,309313.0,229779.0,201095.0,180453.0,94709.0,4554546.0
142,서울 성동구 행당동,118340.0,24593.0,20213.0,11993.0,150008.0,374005.0,591100.0,1312608.0,1823025.0,1287287.0,1016167.0,1020419.0,1163484.0,1240140.0,1209796.0,1400721.0,1601919.0,1729686.0,1935943.0,1491929.0,1098576.0,1052307.0,968870.0,483782.0,23126911.0
143,서울 성북구 길음동,428304.0,113927.0,28189.0,19100.0,582793.0,766041.0,1350937.0,2973600.0,4010409.0,2642366.0,2265004.0,2145085.0,2274195.0,2412205.0,2411709.0,2692693.0,3114056.0,3450184.0,3859835.0,2845180.0,2151191.0,1856249.0,1900267.0,1046531.0,47340050.0
144,서울 성북구 돈암동,239366.0,56293.0,11686.0,7653.0,402076.0,487771.0,775368.0,1930628.0,2403079.0,1514201.0,1214377.0,1159545.0,1302740.0,1369129.0,1330167.0,1799962.0,2102179.0,2035933.0,2213056.0,1658159.0,1253498.0,1159860.0,1112643.0,608256.0,28147625.0
145,서울 성북구 동선동,636061.0,162437.0,27285.0,17526.0,227032.0,402445.0,688932.0,1565748.0,2450388.0,1716090.0,1529249.0,1683883.0,1845905.0,1945629.0,2067602.0,2295018.0,2588543.0,2874648.0,3232176.0,2559845.0,2021423.0,2070041.0,1923595.0,1197711.0,37729212.0
146,서울 성북구 보문동,104653.0,37890.0,10950.0,7650.0,88989.0,164274.0,295878.0,689214.0,1250203.0,790851.0,578588.0,513448.0,553685.0,580199.0,584064.0,612578.0,702935.0,767958.0,936237.0,646123.0,468533.0,464826.0,420595.0,229667.0,11499988.0
147,서울 성북구 삼선동,393842.0,114878.0,18198.0,13287.0,377936.0,687287.0,940029.0,2136329.0,3356618.0,2475063.0,2150159.0,2165806.0,2396670.0,2503291.0,2568386.0,2875656.0,3237430.0,3219525.0,3567754.0,2534356.0,2051764.0,1990346.0,1772268.0,986554.0,44533432.0
148,서울 성북구 석관동,126677.0,27426.0,10426.0,19673.0,160810.0,356275.0,550249.0,1266055.0,1720702.0,1082820.0,843121.0,812561.0,852916.0,901535.0,877175.0,964215.0,1131083.0,1229785.0,1360828.0,1151619.0,752605.0,695934.0,602376.0,325834.0,17822700.0
149,서울 성북구 성북동,564655.0,195921.0,68810.0,79192.0,421710.0,718719.0,1159163.0,2937318.0,4326186.0,3504281.0,2868272.0,2988566.0,3154866.0,3448102.0,3507063.0,3948708.0,4277741.0,4773024.0,4927984.0,3119814.0,2527558.0,2648036.0,2191545.0,1190132.0,59547366.0
150,서울 성북구 안암동,140803.0,13846.0,7517.0,4834.0,71223.0,197116.0,249301.0,570686.0,1070945.0,877461.0,901588.0,792384.0,757980.0,874038.0,815599.0,920182.0,1010907.0,1055283.0,1072210.0,745603.0,629283.0,661465.0,607678.0,412998.0,14460930.0
151,서울 성북구 월곡동,142106.0,16620.0,7245.0,3360.0,178611.0,342081.0,549618.0,1170186.0,1906617.0,1283836.0,1136601.0,1077669.0,1133986.0,1226716.0,1244004.0,1361627.0,1507464.0,1578324.0,1790618.0,1414826.0,973450.0,877939.0,732268.0,405315.0,22061087.0
152,서울 성북구 장위동,264336.0,43432.0,12841.0,12093.0,343215.0,573434.0,1142260.0,2639957.0,3341301.0,1980095.0,1515583.0,1458911.0,1599332.0,1672648.0,1667954.0,1875774.0,2104623.0,2263325.0,2597168.0,2409392.0,1527852.0,1343516.0,1166891.0,679830.0,34235763.0
153,서울 성북구 정릉동,547291.0,63655.0,133.0,4035.0,438627.0,889118.0,1699119.0,4129609.0,6129487.0,4349152.0,4389353.0,4001140.0,3983812.0,4357372.0,4318126.0,4659819.0,5451869.0,5728559.0,5437994.0,4201749.0,3135419.0,2978429.0,2735524.0,1510899.0,75140290.0
154,서울 성북구 종암동,215718.0,17131.0,9813.0,6156.0,266248.0,638696.0,901502.0,1996364.0,2762352.0,1886091.0,1566900.0,1468298.0,1621853.0,1707429.0,1701908.0,1945012.0,2113425.0,2218896.0,2439350.0,1968767.0,1429437.0,1316065.0,1207902.0,656970.0,32062283.0
155,서울 성북구 창신동,330.0,0.0,0.0,0.0,0.0,0.0,2625.0,5850.0,6300.0,5580.0,4815.0,5910.0,6150.0,6600.0,9030.0,10305.0,10605.0,12345.0,16620.0,15705.0,10590.0,9000.0,8280.0,5745.0,152385.0
156,서울 송파구 가락동,373975.0,90521.0,36015.0,18243.0,278909.0,561958.0,1096774.0,2455097.0,3724470.0,2392099.0,1772480.0,1688885.0,1842661.0,1945977.0,1938929.0,2285011.0,2678707.0,3060730.0,3701190.0,2531338.0,1984007.0,1874214.0,1739117.0,922011.0,40993318.0
157,서울 송파구 거여동,92177.0,10703.0,5720.0,5852.0,74048.0,155936.0,377430.0,923742.0,1216859.0,802142.0,568211.0,527291.0,584020.0,600896.0,610266.0,715825.0,864145.0,901664.0,1056606.0,831496.0,571377.0,548951.0,494946.0,261597.0,12801900.0
158,서울 송파구 마천동,118600.0,99.0,0.0,0.0,97832.0,246886.0,464678.0,1062615.0,1295244.0,818321.0,644188.0,607725.0,670351.0,698912.0,691773.0,841764.0,950832.0,955632.0,1009723.0,809373.0,571598.0,529459.0,505803.0,304574.0,13895982.0
159,서울 송파구 문정동,171563.0,75065.0,16806.0,5372.0,100737.0,140198.0,434818.0,1086592.0,1580085.0,974819.0,700142.0,653852.0,718976.0,734704.0,755926.0,896396.0,1121978.0,1281685.0,1541995.0,1018910.0,762205.0,708870.0,629250.0,331852.0,16442796.0
160,서울 송파구 방이동,172872.0,24519.0,10252.0,11770.0,33799.0,199978.0,398230.0,886981.0,1535563.0,1129590.0,770734.0,740030.0,801119.0,883416.0,891332.0,947746.0,1117116.0,1255353.0,1519636.0,1100798.0,873460.0,890222.0,829329.0,479678.0,17503523.0
161,서울 송파구 삼전동,38479.0,1674.0,0.0,0.0,11585.0,84745.0,194403.0,475802.0,761692.0,499459.0,323386.0,284861.0,325201.0,343964.0,342623.0,396896.0,473370.0,472570.0,589304.0,443277.0,327254.0,324230.0,299887.0,153168.0,7167830.0
162,서울 송파구 석촌동,209226.0,53790.0,17328.0,8478.0,95076.0,316834.0,591152.0,1308830.0,2119771.0,1470773.0,1035829.0,984912.0,1103133.0,1145459.0,1138671.0,1303258.0,1541021.0,1679730.0,2026384.0,1481167.0,1119628.0,1125648.0,1032365.0,562516.0,23470979.0
163,서울 송파구 성내동,18456.0,3372.0,2442.0,2002.0,16262.0,121074.0,196179.0,406054.0,566274.0,367245.0,233346.0,208328.0,219787.0,244405.0,215141.0,234060.0,296580.0,297891.0,346528.0,234102.0,168480.0,161242.0,157493.0,81346.0,4798089.0
164,서울 송파구 송파동,152601.0,23646.0,10883.0,5969.0,61755.0,203287.0,458560.0,1152610.0,1666149.0,1167048.0,854487.0,823680.0,897936.0,965759.0,919763.0,1091546.0,1402801.0,1398054.0,1619697.0,1211064.0,922582.0,916265.0,836709.0,429223.0,19192074.0
165,서울 송파구 신천동,51646.0,10741.0,5060.0,4114.0,3102.0,12198.0,75254.0,106302.0,234246.0,178289.0,153980.0,178029.0,196720.0,237520.0,269595.0,318835.0,382595.0,428071.0,518757.0,447637.0,336413.0,327835.0,312878.0,159776.0,4949593.0
166,서울 송파구 오금동,64147.0,5623.0,1562.0,2552.0,60891.0,212186.0,418138.0,1114809.0,1654994.0,980674.0,691413.0,621551.0,664395.0,691140.0,651926.0,727092.0,907885.0,992288.0,1103400.0,721644.0,510644.0,488076.0,425335.0,217249.0,13929614.0
167,서울 송파구 오륜동,92876.0,6448.0,2156.0,682.0,13119.0,119621.0,328272.0,681864.0,1079578.0,691738.0,507599.0,481044.0,551570.0,621818.0,609150.0,699543.0,857375.0,920805.0,1113616.0,750996.0,586972.0,556839.0,562701.0,257460.0,12093842.0
168,서울 송파구 위례동,165899.0,85314.0,36015.0,27826.0,100687.0,193133.0,619799.0,1741460.0,1880574.0,1143981.0,808814.0,680053.0,801452.0,802043.0,776620.0,931560.0,1210206.0,1340131.0,1572689.0,1299750.0,835191.0,772042.0,747996.0,367391.0,18940626.0
169,서울 송파구 잠실동,573909.0,135290.0,56217.0,37240.0,295820.0,1001331.0,1792750.0,4380063.0,6923153.0,5099920.0,3435272.0,3348977.0,3667563.0,3921009.0,3976425.0,4741562.0,5429040.0,6020901.0,7241724.0,5252526.0,3979328.0,3829456.0,3500766.0,1738781.0,80379023.0
170,서울 송파구 장지동,71125.0,12822.0,1710.0,229.0,66668.0,140810.0,412108.0,1063863.0,1458816.0,747058.0,544641.0,505699.0,567752.0,542886.0,563213.0,667821.0,888159.0,879348.0,969725.0,724794.0,540785.0,453715.0,382602.0,180782.0,12387131.0
171,서울 송파구 풍납동,8494.0,6862.0,1694.0,2530.0,31876.0,148409.0,199100.0,350428.0,428488.0,292087.0,199167.0,178566.0,184089.0,210162.0,197976.0,223498.0,253063.0,282709.0,268925.0,180708.0,142537.0,155393.0,115615.0,87766.0,4150142.0
172,서울 송파구 행정동,12429.0,4987.0,3872.0,5434.0,8333.0,82731.0,106054.0,242733.0,396206.0,269955.0,185946.0,182411.0,188629.0,196519.0,187908.0,201442.0,269603.0,293494.0,287486.0,180899.0,127395.0,116582.0,109742.0,74189.0,3734979.0
173,서울 양천구 목동,563553.0,65028.0,33345.0,27890.0,409366.0,1033722.0,2127750.0,5234771.0,6535418.0,4837887.0,3692477.0,3644893.0,4140830.0,4365148.0,4315548.0,4824167.0,5706514.0,6270801.0,7104757.0,5450777.0,4039633.0,3887513.0,3951355.0,1835293.0,84098436.0
174,서울 양천구 신월동,414085.0,44651.0,23195.0,14551.0,568916.0,1032896.0,2005773.0,4301268.0,4770759.0,2961476.0,2351742.0,2273587.0,2501709.0,2602750.0,2431629.0,2887447.0,3516379.0,3508840.0,4032630.0,3482902.0,2368071.0,2082185.0,1872942.0,993212.0,53043595.0
175,서울 양천구 신정동,455329.0,61185.0,46422.0,30109.0,358315.0,864805.0,1938808.0,4896596.0,5635014.0,3761340.0,3036474.0,2887621.0,3153611.0,3389143.0,3293256.0,3859593.0,4953669.0,4807709.0,5598740.0,4349146.0,3042157.0,2830003.0,2787251.0,1316881.0,67353177.0
176,서울 양천구 화곡동,11998.0,3330.0,0.0,1517.0,3195.0,2157.0,9137.0,12991.0,23852.0,13510.0,12737.0,13848.0,11504.0,11570.0,12841.0,18091.0,21589.0,24201.0,33082.0,31188.0,22164.0,19392.0,19058.0,14821.0,347773.0
177,서울 영등포구 당산동,203323.0,38024.0,20682.0,14409.0,135492.0,476321.0,816476.0,2087774.0,3564344.0,2214549.0,1432452.0,1372465.0,1513036.0,1557505.0,1597428.0,1737492.0,1966466.0,2523507.0,3433572.0,2157940.0,1568875.0,1495853.0,1396011.0,756230.0,34080226.0
178,서울 영등포구 대림동,105710.0,14986.0,13146.0,11391.0,237481.0,520908.0,658968.0,1510761.0,2431619.0,1658504.0,1265095.0,1206281.0,1226704.0,1256909.0,1270187.0,1390065.0,1613423.0,2027466.0,2200186.0,1488346.0,1055551.0,1060613.0,1008899.0,448585.0,25681784.0
179,서울 영등포구 도림동,26676.0,688.0,0.0,0.0,23811.0,61524.0,154875.0,399038.0,510095.0,349511.0,232228.0,215464.0,222560.0,234257.0,229457.0,260177.0,302356.0,346075.0,411490.0,313287.0,241255.0,236004.0,206687.0,107102.0,5084617.0
180,서울 영등포구 문래동,128914.0,16660.0,11932.0,8790.0,142515.0,239834.0,503131.0,1531125.0,2533914.0,1422125.0,762820.0,690039.0,714780.0,806537.0,793919.0,917139.0,1087162.0,1460082.0,2113631.0,1171879.0,823569.0,757612.0,616076.0,316286.0,19570471.0
181,서울 영등포구 신길동,135928.0,5384.0,3486.0,2562.0,255404.0,749693.0,1020812.0,2329654.0,3139989.0,2082314.0,1499489.0,1424326.0,1530469.0,1543188.0,1596831.0,1817078.0,2097445.0,2398402.0,2745239.0,2016754.0,1480903.0,1425143.0,1311556.0,637884.0,33249933.0
182,서울 영등포구 양평동,115872.0,7489.0,4817.0,3561.0,79811.0,324788.0,601749.0,1496554.0,2595308.0,1470127.0,955480.0,918266.0,1041213.0,1071140.0,1049201.0,1187537.0,1395231.0,1805798.0,2262516.0,1416053.0,999192.0,961897.0,888000.0,422066.0,23073666.0
183,서울 영등포구 여의동,164315.0,16344.0,14950.0,20228.0,304674.0,1630535.0,1922469.0,5434498.0,8883801.0,5516932.0,3163196.0,3132875.0,3218980.0,3473982.0,3718288.0,4062568.0,4705242.0,6932702.0,8191762.0,4506038.0,3802703.0,3175720.0,2251403.0,1040085.0,79284290.0
184,서울 영등포구 영등포동,404745.0,103610.0,81643.0,61841.0,383839.0,1061857.0,1365653.0,3184843.0,5359648.0,3678177.0,2769456.0,2791572.0,3111517.0,3371797.0,3448238.0,3798465.0,4371689.0,5064823.0,6131148.0,3913307.0,3071229.0,2786769.0,2399148.0,1237429.0,63952443.0
185,서울 용산구 남영동,62642.0,14668.0,5746.0,4501.0,43613.0,210103.0,354717.0,924546.0,1444965.0,975299.0,700076.0,653849.0,684816.0,692738.0,694669.0,800417.0,901948.0,1086132.0,1286567.0,853997.0,618639.0,613159.0,553817.0,273753.0,14455377.0
186,서울 용산구 동자동,11054.0,473.0,0.0,0.0,1258.0,28859.0,114789.0,283273.0,510507.0,377911.0,245078.0,247329.0,275628.0,275440.0,237136.0,293668.0,331178.0,457467.0,551540.0,321560.0,221346.0,216278.0,147526.0,70662.0,5219960.0
187,서울 용산구 보광동,46062.0,1694.0,0.0,0.0,22006.0,82786.0,189548.0,440575.0,632128.0,491450.0,405342.0,382875.0,404610.0,408250.0,418337.0,481231.0,554925.0,552747.0,552261.0,444913.0,339522.0,297750.0,276831.0,122794.0,7548637.0
188,서울 용산구 서빙고동,42185.0,4068.0,1382.0,1953.0,18675.0,141994.0,318638.0,677299.0,1074668.0,747916.0,680714.0,663087.0,731490.0,789921.0,791872.0,895037.0,990757.0,1004271.0,917296.0,695158.0,494300.0,479262.0,378112.0,188502.0,12728557.0
189,서울 용산구 용문동,5102.0,3.0,0.0,0.0,22.0,28836.0,61105.0,162636.0,241186.0,168716.0,120054.0,121017.0,131992.0,130414.0,135127.0,158614.0,189640.0,192619.0,254869.0,180017.0,119250.0,108953.0,100439.0,47934.0,2658545.0
190,서울 용산구 용산동,78587.0,22188.0,6996.0,7161.0,54815.0,171259.0,330927.0,862271.0,1251896.0,949032.0,697787.0,668740.0,742823.0,777030.0,789044.0,893426.0,1023528.0,1052669.0,1164728.0,919794.0,679299.0,637940.0,547955.0,259063.0,14588958.0
191,서울 용산구 원효로동,32048.0,6075.0,2310.0,2016.0,34643.0,183032.0,377376.0,1049205.0,1787566.0,1152476.0,825583.0,737774.0,815577.0,854254.0,876153.0,970927.0,1103760.0,1251181.0,1657949.0,1052780.0,745543.0,704673.0,578735.0,282759.0,17084395.0
192,서울 용산구 이촌동,41208.0,2074.0,1050.0,525.0,8594.0,143824.0,305722.0,760372.0,1045424.0,810466.0,722673.0,684775.0,749827.0,804075.0,861063.0,969114.0,1089076.0,1130133.0,1053939.0,862909.0,635815.0,608708.0,498519.0,240206.0,14030091.0
193,서울 용산구 이태원동,115274.0,17803.0,8022.0,3381.0,26620.0,138548.0,366843.0,727774.0,1296704.0,1086509.0,844773.0,821453.0,946590.0,972573.0,1000270.0,1128124.0,1282784.0,1332073.0,1388869.0,1156827.0,881385.0,821264.0,725877.0,339895.0,17430235.0
194,서울 용산구 청파동,126005.0,28530.0,11107.0,12179.0,51890.0,240982.0,506769.0,1358188.0,2238985.0,1729930.0,1750885.0,1452496.0,1382562.0,1490879.0,1446560.0,1463443.0,1799033.0,1787051.0,2138183.0,1458450.0,1181783.0,1172955.0,1012719.0,480921.0,26322485.0
195,서울 용산구 한강로동,224372.0,47395.0,23968.0,16689.0,71627.0,404131.0,837574.0,2057408.0,3774038.0,2660210.0,1893011.0,1873550.0,2009586.0,2167878.0,2169745.0,2453598.0,2881857.0,3362258.0,4077202.0,2562797.0,1998094.0,1922669.0,1581714.0,767750.0,41839121.0
196,서울 용산구 한남동,301583.0,56594.0,24423.0,18556.0,115808.0,617568.0,1155729.0,2735139.0,4055276.0,3581916.0,2442165.0,2182333.0,2298165.0,2504786.0,2472365.0,2783319.0,3077667.0,3805076.0,4285547.0,3029111.0,2204302.0,2169443.0,1909760.0,1056028.0,48882659.0
197,서울 용산구 효창동,22518.0,6367.0,2667.0,2226.0,11787.0,62651.0,139817.0,330152.0,667378.0,501854.0,485905.0,387421.0,374966.0,440236.0,419762.0,442693.0,542211.0,544829.0,604088.0,475619.0,362447.0,354381.0,306382.0,145279.0,7633636.0
198,서울 용산구 후암동,34717.0,5928.0,0.0,0.0,0.0,64755.0,122439.0,334603.0,559662.0,411044.0,317582.0,332111.0,384106.0,392486.0,420410.0,448483.0,502801.0,531958.0,570896.0,416822.0,298916.0,296067.0,219305.0,121633.0,6786724.0
199,서울 은평구 갈현동,181807.0,15891.0,10226.0,3579.0,94113.0,252823.0,707797.0,1714568.0,1930189.0,1301995.0,1064022.0,991218.0,1106000.0,1153256.0,1141053.0,1327309.0,1662600.0,1571423.0,1818759.0,1604530.0,1155738.0,1093771.0,976386.0,577558.0,23456611.0
200,서울 은평구 구산동,91188.0,7553.0,1774.0,1877.0,134374.0,215171.0,414473.0,1069747.0,1155304.0,726053.0,587831.0,588114.0,614671.0,613151.0,604422.0,749452.0,949162.0,833713.0,891835.0,738373.0,558406.0,532453.0,490925.0,233027.0,12803049.0
201,서울 은평구 녹번동,66493.0,7974.0,370.0,100.0,75214.0,141069.0,278385.0,653956.0,891415.0,627172.0,514131.0,488446.0,520521.0,561650.0,543145.0,640740.0,719122.0,741488.0,877799.0,674632.0,479057.0,450644.0,390676.0,194036.0,10538235.0
202,서울 은평구 대조동,244075.0,77917.0,8554.0,2274.0,186338.0,359811.0,664514.0,1474658.0,1921703.0,1432596.0,1237268.0,1220120.0,1329332.0,1392761.0,1437528.0,1678015.0,1973535.0,1930408.0,2057161.0,1608746.0,1190246.0,1092035.0,988988.0,537129.0,26045712.0
203,서울 은평구 불광동,326631.0,85686.0,11026.0,2382.0,256333.0,529542.0,1205555.0,2802097.0,3387850.0,2384767.0,1981718.0,1891724.0,2060478.0,2084339.0,2077837.0,2487667.0,2913937.0,2793241.0,2962410.0,2436079.0,1779562.0,1608562.0,1435155.0,821564.0,40326142.0
204,서울 은평구 수색동,20569.0,4323.0,1101.0,1239.0,16407.0,54844.0,141860.0,282520.0,406975.0,240407.0,173787.0,155246.0,171360.0,170272.0,168824.0,200309.0,256674.0,287735.0,323545.0,226946.0,144352.0,128111.0,103500.0,58397.0,3739303.0
205,서울 은평구 신사동,159916.0,15242.0,7374.0,3640.0,117075.0,291055.0,634408.0,1613804.0,1902190.0,1225282.0,948666.0,897860.0,996738.0,1042637.0,1039945.0,1192513.0,1505586.0,1488976.0,1707887.0,1377280.0,968848.0,924007.0,837261.0,419494.0,21317684.0
206,서울 은평구 역촌동,86143.0,7292.0,6919.0,4114.0,91562.0,174509.0,340362.0,736496.0,904605.0,637379.0,515289.0,506788.0,570661.0,573053.0,564104.0,635941.0,761652.0,758270.0,812731.0,642266.0,491738.0,473975.0,418289.0,228255.0,10942393.0
207,서울 은평구 응암동,232482.0,41901.0,9046.0,5881.0,212006.0,563003.0,1258036.0,2825325.0,3412466.0,2345621.0,1896402.0,1805707.0,1962043.0,2032701.0,2049729.0,2358174.0,2795929.0,2752880.0,3092939.0,2523634.0,1771329.0,1650288.0,1461523.0,744825.0,39803870.0
208,서울 은평구 증산동,41813.0,160.0,0.0,0.0,34621.0,81179.0,175205.0,430135.0,588781.0,416230.0,324336.0,299762.0,321960.0,342956.0,353413.0,416512.0,484883.0,492840.0,566417.0,439739.0,332580.0,309461.0,303754.0,119714.0,6876451.0
209,서울 은평구 진관동,266672.0,75908.0,9528.0,5987.0,127732.0,332670.0,983511.0,2711773.0,3000454.0,1857730.0,1617398.0,1536160.0,1677326.0,1760547.0,1816035.0,2153786.0,2615655.0,2325392.0,2487070.0,2012915.0,1417237.0,1292639.0,1154249.0,608674.0,33847048.0
210,서울 종로구 가회동,0.0,0.0,0.0,0.0,0.0,225.0,25155.0,58275.0,66285.0,75045.0,62220.0,62925.0,59595.0,65130.0,67905.0,87165.0,100485.0,105780.0,82830.0,46575.0,34695.0,32685.0,20850.0,7230.0,1061055.0
